"","AREA","INT_SQFT","DIST_MAINROAD","N_BEDROOM","N_BATHROOM","N_ROOM","SALE_COND","PARK_FACIL","BUILDTYPE","UTILITY_AVAIL","STREET","MZZONE","QS_OVERALL","COMMIS","SALES_PRICE","total_yrs","avg_sqft","oth_chgs","bin_insq","bin_dist","bin_ttl_yrs","ARBT","INBT","TRBT","BRBT","Chrompet.2","Karapakkam.2","Adyar.3","Chrompet.3","Karapakkam.3","KK Nagar.3","Adyar.4","Anna Nagar.4","Chrompet.4","Karapakkam.4","KK Nagar.4","T Nagar.4","Velachery.4","Anna Nagar.5","KK Nagar.5","T Nagar.5","Velachery.5","KK Nagar.6","2.2","3.2","1.3","2.3","3.3","1.4","2.4","3.4","1.5","2.5","3.5","2.6","3.6"
"5015","Karapakkam",1399,175,2,2,4,"AdjLand","No","Commercial","AllPub","NoAccess","RL",3.91,86948,10868500,13870,349.75,3217076,"2","4","2","Karapakkam.Commercial","Commercial.2","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6708","KK Nagar",2423,164,4,2,6,"Family","Yes","Commercial","AllPub","Gravel","RL",2.97,451314,19622340,9855,403.833333333333,9281367,"4","4","2","KK Nagar.Commercial","Commercial.4","Commercial.6","Commercial.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3548","Anna Nagar",1816,131,2,1,5,"Partial","No","Others","ELO","NoAccess","RM",4.46,92927,13275240,6570,363.2,3796715,"3","3","1","Anna Nagar.Others","Others.3","Others.5","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1681","T Nagar",1550,39,1,1,4,"Normal Sale","No","House","ELO","Paved","RL",2.635,144420,11109230,6935,387.5,3743808,"3","1","1","T Nagar.House","House.3","House.4","House.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4354","Adyar",626,148,1,1,2,"Family","No","Others","AllPub","Gravel","I",3.01,44334,6333495,12045,313,1811376,"1","3","2","Adyar.Others","Others.1","Others.2","Others.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6166","Adyar",926,175,1,1,3,"AbNormal","No","Commercial","NoSewr ","Paved","RM",3.45,160041,12310870,13870,308.666666666667,3483975,"1","4","2","Adyar.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1876","Chrompet",942,18,1,1,3,"AbNormal","Yes","Others","AllPub","Gravel","RL",4.3,167009,9824040,13870,314,3084746,"1","1","2","Chrompet.Others","Others.1","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2322","Adyar",840,116,1,1,3,"Family","No","Others","AllPub","Paved","C",3.7,32892,6578415,7665,280,1927473,"1","3","2","Adyar.Others","Others.1","Others.3","Others.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1874","KK Nagar",1892,16,3,2,5,"Partial","Yes","Others","AllPub","Paved","RL",3.76,172901,11526700,8395,378.4,3388853,"3","1","2","KK Nagar.Others","Others.3","Others.5","Others.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5924","Adyar",713,60,1,1,2,"AdjLand","No","Others","NoSewr ","Gravel","I",3.92,85779,7148255,13505,356.5,2208807,"1","2","2","Adyar.Others","Others.1","Others.2","Others.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"222","Karapakkam",588,163,1,1,2,"Partial","No","Others","AllPub","Paved","RL",4.13,57055,5705500,8760,294,2111035,"1","4","2","Karapakkam.Others","Others.1","Others.2","Others.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2816","Anna Nagar",1999,4,2,1,5,"Normal Sale","Yes","Commercial","ELO","NoAccess","RH",3.03,361696,21276220,5840,399.8,7638160,"3","1","1","Anna Nagar.Commercial","Commercial.3","Commercial.5","Commercial.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6361","Chrompet",794,190,1,1,2,"AdjLand","Yes","House","AllPub","NoAccess","RM",2.64,42741,8548150,9125,397,2043009,"1","4","2","Chrompet.House","House.1","House.2","House.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393","Chrompet",1043,143,1,1,3,"AbNormal","Yes","Others","ELO","NoAccess","RH",3.46,66539,8317410,10950,347.666666666667,2087669,"2","3","2","Chrompet.Others","Others.2","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4870","KK Nagar",2113,164,3,2,5,"Normal Sale","Yes","House","NoSewr ","Gravel","RH",3.34,215952,11365900,9125,422.6,4512264,"4","4","2","KK Nagar.House","House.4","House.5","House.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"224","Velachery",1835,88,3,2,5,"Normal Sale","No","Others","AllPub","Paved","RL",2.98,182284,10722580,10585,367,3945913,"3","2","2","Velachery.Others","Others.3","Others.5","Others.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4704","Chrompet",902,197,1,1,3,"Family","No","House","NoSeWa","NoAccess","RM",3.35,77457,7745700,3650,300.666666666667,2099082,"1","4","1","Chrompet.House","House.1","House.3","House.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6064","Anna Nagar",1886,52,2,1,5,"Partial","Yes","Commercial","ELO","NoAccess","RH",3.655,140055,20007810,6570,377.2,5001954,"3","2","1","Anna Nagar.Commercial","Commercial.3","Commercial.5","Commercial.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"6778","Chrompet",918,7,1,1,3,"Partial","Yes","Others","ELO","Paved","RH",3.8,76297,8477410,4745,306,2136307,"1","1","1","Chrompet.Others","Others.1","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5797","Chrompet",1280,180,2,1,4,"Partial","Yes","Commercial","NoSeWa","Paved","RM",3.46,244984,15311500,9490,320,4103482,"2","4","2","Chrompet.Commercial","Commercial.2","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5465","Karapakkam",1245,38,1,1,3,"Partial","No","Commercial","AllPub","Gravel","A",3.45,211463,8458500,8030,415,3713282,"2","1","2","Karapakkam.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2339","Velachery",1732,188,2,1,4,"AdjLand","No","Others","ELO","NoAccess","I",2.93,80219,8913270,2190,433,2567018,"3","4","1","Velachery.Others","Others.3","Others.4","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"88","T Nagar",1687,73,1,1,4,"AbNormal","No","Others","NoSewr ","Paved","RH",3.43,224582,12476770,4745,421.75,3930179,"3","2","1","T Nagar.Others","Others.3","Others.4","Others.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2567","Anna Nagar",1539,105,1,1,4,"AdjLand","No","Commercial","ELO","Gravel","RL",3.525,89926,17985130,14235,384.75,5431507,"3","3","2","Anna Nagar.Commercial","Commercial.3","Commercial.4","Commercial.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4262","KK Nagar",1566,113,2,1,4,"Normal Sale","Yes","Others","AllPub","Paved","RH",3.15,238340,10362620,1825,391.5,3222776,"3","3","1","KK Nagar.Others","Others.3","Others.4","Others.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"995","Karapakkam",1537,42,2,2,4,"AdjLand","No","Others","ELO","Paved","RH",3.4,147215,8178625,9125,384.25,3385955,"3","1","2","Karapakkam.Others","Others.3","Others.4","Others.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3916","Adyar",1210,175,2,2,4,"AbNormal","Yes","Commercial","NoSewr ","NoAccess","C",2.49,74976,12495925,12775,302.5,3786270,"2","4","2","Adyar.Commercial","Commercial.2","Commercial.4","Commercial.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4576","T Nagar",1675,82,1,1,4,"Normal Sale","Yes","Others","NoSewr ","Paved","RH",3.39,102696,12837050,16425,418.75,4030836,"3","2","3","T Nagar.Others","Others.3","Others.4","Others.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6246","Chrompet",889,149,1,1,3,"AbNormal","Yes","Others","NoSeWa","Gravel","RM",3.96,100104,10010430,12410,296.333333333333,2622732,"1","3","2","Chrompet.Others","Others.1","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"723","Chrompet",971,91,1,1,3,"Partial","No","Commercial","NoSewr ","Gravel","RL",3.91,96311,12038850,6935,323.666666666667,3021752,"1","2","1","Chrompet.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3364","Anna Nagar",1847,30,2,1,5,"AbNormal","Yes","Others","ELO","Paved","RM",3.53,261061,15356550,4380,369.4,5789419,"3","1","1","Anna Nagar.Others","Others.3","Others.5","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4882","Velachery",1959,55,3,2,5,"AbNormal","No","Commercial","NoSeWa","Paved","RL",4.22,341124,16243990,6205,391.8,5896572,"3","2","1","Velachery.Commercial","Commercial.3","Commercial.5","Commercial.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2355","T Nagar",1917,16,2,1,5,"AbNormal","No","Others","ELO","Paved","RL",2.775,70528,14105580,4015,383.4,5148535,"3","1","1","T Nagar.Others","Others.3","Others.5","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3044","KK Nagar",1399,65,2,1,4,"Normal Sale","No","Others","NoSeWa","Gravel","RH",3.75,191245,9106920,2555,349.75,3387775,"2","2","1","KK Nagar.Others","Others.2","Others.4","Others.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4296","Chrompet",1016,6,1,1,3,"Normal Sale","Yes","Others","NoSeWa","Gravel","RM",3.99,107809,10780920,8760,338.666666666667,2727574,"2","1","2","Chrompet.Others","Others.2","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2715","Karapakkam",795,180,1,1,2,"Family","No","Others","AllPub","NoAccess","RH",2.61,117345,5333875,4015,397.5,2085546,"1","4","1","Karapakkam.Others","Others.1","Others.2","Others.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"921","Chrompet",890,143,1,1,3,"AdjLand","Yes","Commercial","NoSeWa","NoAccess","RL",3.95,126417,11492450,12775,296.666666666667,3125946,"1","3","2","Chrompet.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6868","Karapakkam",1623,138,2,2,4,"Partial","Yes","House","NoSewr ","Paved","I",3,190338,7930750,6935,405.75,3045408,"3","3","1","Karapakkam.House","House.3","House.4","House.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5820","Velachery",1684,87,2,1,4,"AdjLand","Yes","House","ELO","Gravel","I",4.18,70617,10088120,5840,421,3248373,"3","2","1","Velachery.House","House.3","House.4","House.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2937","Adyar",845,193,1,1,3,"AdjLand","No","House","NoSeWa","Gravel","RH",3.39,73403,8155855,6205,281.666666666667,2422286,"1","4","1","Adyar.House","House.1","House.3","House.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"244","KK Nagar",1730,200,2,1,4,"Normal Sale","No","Commercial","NoSewr ","Gravel","RL",3.08,235830,14739360,6570,432.5,5541996,"3","4","1","KK Nagar.Commercial","Commercial.3","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1213","Karapakkam",790,119,1,1,2,"AdjLand","No","Commercial","AllPub","Paved","A",3.05,85435,6102500,6570,395,2172490,"1","3","1","Karapakkam.Commercial","Commercial.1","Commercial.2","Commercial.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1978","Adyar",606,72,1,1,2,"Family","Yes","Commercial","NoSeWa","Paved","I",4.02,120475,8605340,13140,303,2443915,"1","2","2","Adyar.Commercial","Commercial.1","Commercial.2","Commercial.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7099","Anna Nagar",1611,144,1,1,4,"Partial","Yes","Others","NoSeWa","Paved","RM",3.205,209172,13944780,1825,402.75,4099764,"3","3","1","Anna Nagar.Others","Others.3","Others.4","Others.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2895","KK Nagar",1587,53,2,1,4,"Partial","No","Commercial","NoSeWa","Gravel","RL",3.27,206465,13764300,1825,396.75,6400400,"3","2","1","KK Nagar.Commercial","Commercial.3","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1624","Chrompet",1027,47,1,1,3,"Family","No","House","ELO","NoAccess","RM",3.19,61370,7671200,13140,342.333333333333,1925468,"2","1","2","Chrompet.House","House.2","House.3","House.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1536","Adyar",1277,48,2,2,4,"Partial","No","Commercial","ELO","Gravel","I",4.01,176882,13606320,10220,319.25,4707788,"2","1","2","Adyar.Commercial","Commercial.2","Commercial.4","Commercial.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"955","Adyar",1215,199,2,2,4,"Normal Sale","No","Commercial","NoSeWa","Gravel","RM",2.74,90621,15103540,13140,303.75,4984164,"2","4","2","Adyar.Commercial","Commercial.2","Commercial.4","Commercial.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4828","KK Nagar",1810,85,3,2,5,"Family","Yes","House","NoSewr ","Gravel","RL",4.03,175050,10940600,10950,362,3522870,"3","2","2","KK Nagar.House","House.3","House.5","House.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5051","Karapakkam",649,9,1,1,2,"Family","No","Commercial","AllPub","NoAccess","A",4.24,43992,3999250,17155,324.5,1591704,"1","1","3","Karapakkam.Commercial","Commercial.1","Commercial.2","Commercial.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2505","Karapakkam",964,133,1,1,3,"AdjLand","Yes","Others","ELO","NoAccess","RM",3.48,114566,7637750,17155,321.333333333333,3551558,"1","3","3","Karapakkam.Others","Others.1","Others.3","Others.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2726","KK Nagar",1988,169,3,2,5,"Normal Sale","No","Others","NoSeWa","Gravel","RL",2.18,217865,11466600,4380,397.6,4345841,"3","4","1","KK Nagar.Others","Others.3","Others.5","Others.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3846","Adyar",1167,193,1,1,3,"AbNormal","No","House","AllPub","Paved","I",3.75,31618,7904525,12775,389,2877247,"2","4","2","Adyar.House","House.2","House.3","House.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1885","Anna Nagar",1699,185,1,1,4,"AbNormal","Yes","Commercial","ELO","Gravel","RH",3.88,366648,19297260,15695,424.75,7139985,"3","4","3","Anna Nagar.Commercial","Commercial.3","Commercial.4","Commercial.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"158","Karapakkam",1190,37,1,1,3,"Family","Yes","House","NoSewr ","Gravel","RH",4.04,127484,7967750,10585,396.666666666667,3211001,"2","1","2","Karapakkam.House","House.2","House.3","House.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"535","Anna Nagar",1582,198,1,1,4,"AdjLand","No","Commercial","ELO","Paved","RH",2.895,121791,17398770,9490,395.5,4036512,"3","4","2","Anna Nagar.Commercial","Commercial.3","Commercial.4","Commercial.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4207","Adyar",870,94,1,1,3,"Normal Sale","No","Commercial","NoSeWa","NoAccess","RL",2.84,53356,10671275,9125,290,3222724,"1","2","2","Adyar.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4540","KK Nagar",2340,4,4,2,6,"AdjLand","No","House","AllPub","Gravel","RL",3.09,309656,12386240,4380,390,5883464,"4","1","1","KK Nagar.House","House.4","House.6","House.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"546","Chrompet",969,184,1,1,3,"Normal Sale","Yes","Commercial","AllPub","Gravel","RM",2.51,149118,13556150,13505,323,3931287,"1","4","2","Chrompet.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6704","Adyar",1061,75,1,1,3,"AdjLand","No","House","NoSeWa","Gravel","RL",3.54,141164,9410965,11315,353.666666666667,3190319,"2","2","2","Adyar.House","House.2","House.3","House.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6006","T Nagar",1902,21,2,1,5,"Normal Sale","Yes","Others","NoSewr ","NoAccess","RH",3.52,124024,13780420,10220,380.4,3968761,"3","1","2","T Nagar.Others","Others.3","Others.5","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"6097","Chrompet",1097,110,1,1,3,"Normal Sale","No","House","AllPub","Paved","RM",3.39,158947,9349850,5475,365.666666666667,2430961,"2","3","1","Chrompet.House","House.2","House.3","House.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3554","Chrompet",919,72,1,1,3,"Family","Yes","House","ELO","Gravel","RL",3.2,35936,8984050,8395,306.333333333333,2380769,"1","2","2","Chrompet.House","House.1","House.3","House.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3598","Chrompet",768,46,1,1,2,"AdjLand","Yes","House","NoSeWa","NoAccess","RH",3.43,107578,7171850,6935,384,1721242,"1","1","1","Chrompet.House","House.1","House.2","House.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4864","Adyar",836,117,1,1,3,"Normal Sale","No","Commercial","ELO","Gravel","I",3.2,20341,10170565,11315,278.666666666667,2857933,"1","3","2","Adyar.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1602","Adyar",655,25,1,1,2,"Family","No","Commercial","ELO","NoAccess","RH",4.05,47548,7924640,13140,327.5,2329840,"1","1","2","Adyar.Commercial","Commercial.1","Commercial.2","Commercial.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1929","KK Nagar",2182,179,3,2,5,"Family","No","Others","NoSeWa","Gravel","RL",3.23,270815,11774560,9490,436.4,5145485,"4","4","2","KK Nagar.Others","Others.4","Others.5","Others.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1361","KK Nagar",1866,86,3,2,5,"AdjLand","No","House","AllPub","Gravel","RL",3.53,227267,10822220,7665,373.2,4999868,"3","2","2","KK Nagar.House","House.3","House.5","House.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3316","Karapakkam",604,17,1,1,2,"Partial","Yes","Commercial","NoSewr ","Gravel","C",3.18,90958,6497000,10220,302,1903621,"1","1","2","Karapakkam.Commercial","Commercial.1","Commercial.2","Commercial.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4162","Chrompet",872,166,1,1,3,"Family","No","Others","ELO","Gravel","RH",4.54,115406,7693740,10950,290.666666666667,1915739,"1","4","2","Chrompet.Others","Others.1","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6801","Velachery",1685,116,2,1,4,"Partial","No","Others","NoSeWa","NoAccess","I",3.18,95479,7344540,18980,421.25,2673412,"3","3","3","Velachery.Others","Others.3","Others.4","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5461","KK Nagar",1333,78,2,1,4,"AdjLand","Yes","House","NoSeWa","Gravel","RM",3.43,256984,10707680,5110,333.25,3533533,"2","2","1","KK Nagar.House","House.2","House.4","House.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5632","Karapakkam",1505,7,2,2,4,"AdjLand","No","House","NoSewr ","NoAccess","RM",3.17,194620,8461750,5475,376.25,2555446,"3","1","1","Karapakkam.House","House.3","House.4","House.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4624","Chrompet",917,139,1,1,3,"Partial","Yes","Commercial","AllPub","NoAccess","RL",3.13,175443,11696200,4380,305.666666666667,3228153,"1","3","1","Chrompet.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2462","Karapakkam",1254,119,1,1,3,"Normal Sale","No","House","NoSewr ","Gravel","C",2.63,75000,5769250,12775,418,2671167,"2","3","2","Karapakkam.House","House.2","House.3","House.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1984","KK Nagar",1363,34,2,1,4,"Family","Yes","Commercial","NoSewr ","Paved","RH",3.05,113148,12572000,3650,340.75,5204808,"2","1","1","KK Nagar.Commercial","Commercial.2","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2692","Chrompet",1047,105,1,1,3,"AbNormal","Yes","Others","ELO","Gravel","RM",3.91,84219,10527390,14600,349,2547627,"2","3","2","Chrompet.Others","Others.2","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2062","Chrompet",1091,42,1,1,3,"Normal Sale","Yes","Commercial","AllPub","Gravel","RM",4.06,148939,14893850,8395,363.666666666667,4438366,"2","1","2","Chrompet.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6664","Chrompet",1290,168,2,1,4,"Partial","No","Others","NoSewr ","Paved","RH",3.76,75592,9449050,3285,322.5,2371708,"2","4","1","Chrompet.Others","Others.2","Others.4","Others.2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"7062","T Nagar",1595,153,1,1,4,"AdjLand","Yes","Others","NoSeWa","NoAccess","RH",4.04,76947,12824450,3650,398.75,4232067,"3","4","1","T Nagar.Others","Others.3","Others.4","Others.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6023","Velachery",1857,109,3,2,5,"AbNormal","No","Others","AllPub","Gravel","RH",3.73,75170,10738570,11315,371.4,3554471,"3","3","2","Velachery.Others","Others.3","Others.5","Others.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4900","Chrompet",1129,8,1,1,3,"AdjLand","Yes","Commercial","NoSeWa","NoAccess","RH",3.65,38430,12809850,9855,376.333333333333,3035934,"2","1","2","Chrompet.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
